msg,dummy_label
"продается очень просторный элитный    спальный пентхаус! срочная продажа! локация: кипр, лимасол, гермасойя (300м до моря)    спальни всего 214 кв.м, в том числе 114 кв.м. крытая внутренняя площадь + 100кв.м. крытая терраса 3й этаж бассейн подземная парковка; кладовая комната (большая); пешая доступность к морю. центральное отопление просторная шикарная веранда! дом построен в 2010 году. качественное строительство dta!  развитая инфраструктура  титул собственника в наличие; очень ухоженная и чистая квартира в отличном состоянии; больше фото квартиры отправлю по запросу.  ️успейте купить за - 485 000 евро. без ндс. ️ по вопросам звоните +357 95570105.",0.07606651142871235
всем здравствуйте! лимассол. вдвоём с мужем ищем 1-/ 2-bedroom apartment на долгосрочную аренду (от 1 года) в районе 2 км от oval. бюджет до 1300 +/-,0.07606569181972395
"аренда. лимассол. управляющая компания предлагает в аренду уютную 2 спальную квартиру в 200 метрах от моря в районе пиргос, рядом с отелем parklane, 15 минут на авто от центра города. квартира сдаётся частично меблированная, есть двуспальная кровать в одной из спален и уличная мебель на веранде. владелец запрашивает €1100.",0.0760561741323908
"привет всем, ищу кому нужно снять комнату до конца месяца, 350 евро и 350 депозит, депозит возвращается когда уезжаешь и все оставил как было, люди живут воспитанные чистоплотные.  лимассол.  я уезжаю так как возвращаюсь в украину",0.07605413319840938
#сниму #ищу  снимем квартиру на долгий срок в лимассоле.  мы молодая пара без детей и домашних животных.  прикрепляю фото желательного района. но еще можем рассмотреть другие варианты  бюджет до 1000€ контакт для связи: @rawchenko,0.07604460496429065
#сниму #ищу  снимем квартиру на долгий срок в лимассоле.  мы молодая пара без детей и домашних животных.  прикрепляю фото желательного района. но еще можем рассмотреть другие варианты  бюджет до 1000€ контакт для связи:  @rawchenko +35794411332 +35794405651,0.07604460496429065
"#аренда  район гермасойя, лимассол  **роскошный пентхаус с 3 спальнями в туристической зоне гермасойя напротив моря.** рядом со многими городскими удобствами.   • 3 спальни  • 3 ванные комнаты  • роскошная мебель  • вся бытовая техника  • smart tv  • посудомоечная машина  • ламинат в спальнях  • частный бассейн  • общий спортзал в здании  • вид на море  • сад на крыше  • большие балконы  • кухня открытой планировки  • умная система освещения  • затемняющие шторы  • бронированная дверь  • кладовка предусмотрено крытое парковочное место.  **__цена - €5500/месяц**__ при подписании договора аренды: 1 месячная аренда + 2 депозита.  доступен в аренду и для просмотра.  телефон - 95 965325  агент рег. 829 |  лиц. № 224/е",0.07604445109189481
всем добрый день! вдвоём с мужем ищем 1-bedroom apartment на долгосрочную аренду (от 1 года) в районе 2 км от тц jumbo. бюджет до 1300 +/-,0.07603926199974052
всем добрый день! вдвоём с мужем ищем 1-bedroom apartment на долгосрочную аренду (от 1 года) в районе 2 км от тц jumbo. бюджет до 1300,0.07603926199974052
"аренда  ️ларнака ️ороклини ️  в пешей доступности вся инфраструктура школы, аптеки супермаркеты и булочные,до моря на машине 5 минут.    квартира   2 спальни   1 санузла   кухня открытого плана   парковка   просторная веранда последний этаж   стоимость: 900 евро ( common expenses интернет включено в стоимость)   подробнее по телефону  +35797726055",0.07601806172022539
"управляющая компания предлагает в аренду уютный 4 спальный отдельный дом в тихом районе капсалос, центр города, недалеко от улицы макариос. дом с ремонтом, современным дизайном и хорошей мебелью и техникой. есть все необходимое для жизни. внутренняя площадь 200м2 + 60м2 веранды. есть солнечные панели для нагрева воды, бойлер, кондиционеры, центральное отопление. владелец запрашивает €2700 в месяц.",0.0760107828657539
"семья из двух человек ищет квартиру\апарты\дом в limassol. бюджет не более 1500 без животных готовы заехать после 16 августа работаем на кипре, все документы официальные (пинкслип в процессе) долгосрочная аренда",0.07600646421405682
"агент. лицензия 343/e #аренда (долгосрочная аренда) – 2 спальные апартаменты, протарас  полностью меблированная и оборудованная квартира с 2 спальнями расположена в протарасе, в комплексе с теннисным кортом, в 1,1 км от пляжа тринити. апартаменты с кондиционером находятся в 600 м от пляжа малама. бесплатный wi-fi и частная парковка на территории. в апартаментах есть 2 спальни, 1 ванная комната, постельное белье, полотенца, телевизор с плоским экраном, обеденная зона, полностью оборудованная кухня и балкон с видом на сад. также в комплексе есть детская игровая площадка, тренажерный зал и открытый бассейн. крытая площадь составляет 73 кв.м.   цена: €1500/месяц  за дополнительной информацией обращайтесь в личные сообщения.   екатерина 96838148",0.07600572044317148
"продажа лимасол  tommy_s estate rn186.ln56     продается участок для строительства жилого дома в районе агиос афанасиос площадью 651 кв.м.  он расположен в тихом   жилом районе примерно в 600 метрах от круга агиос афанасиос, в 1 км от   школы, 300 м от автомагистрали, 1,5 км от супермаркетов и магазинов и 2,5 км от   пляж.  он примыкает к 2 дорогам общего пользования и является угловым участком.  участок находится в здании ка7.   зона с плотностью застройки 80%, покрытием 45%, 3 этажа и максимальная высота 13,5 метров.  все услуги в-   электричество, телефон и городская вода доступны.   цена: 475 000 евро  больше информации по тел.99199676.",0.07600508800757991
"добрый день. семья (муж,жена и ребёнок) ищем квартиру или дом,на срок 3 месяца, возможно останемся на год.  рассматриваем варианты в протарас, паралимни, айя-напа, ларнака.",0.07598855848239601
"добрый день! семья из двух человек (я и муж) снимем квартиру/дом/апартаменты на пару месяцев в октябре-ноябре. пафос, ларнака.  рассмотрим варианты с кондиционером и близостью к морю. бюджет до €1700",0.07597622646327475
"всем привет! ищу 1/2 комнатную квартиру в лимассоле бюджет до 1300 евро работаю в it, собираюсь снимать на долгий срок",0.07597616152128721
аренда. агент. лиц 196/е  сдаётся офисное здание  в центре лимасола не далеко моря!  все здание целиком!   640м2  3 этажа  на каждом этаже кухня и два туалета  готовые перегородки  офисная мебель  крыша с видом на море - подходит под проведение коктейльных вечеринок  8 парковок + рядом есть платные опции    стоимости 15.000 евро в месяц   заезд с 1 сентября.   +35799285190  #аренда #офис #лимасол,0.07596316512415738
аренда. агент. лиц 196/е  сдаётся офисное здание  в центре лимасола не далеко моря!  все здание целиком!   640м2  3 этажа  на каждом этаже кухня и два туалета  готовые перегородки  офисная мебель  крыша с видом на море - подходит под проведение коктейльных вечеринок  8 парковок + рядом есть платные опции    стоимости 15.000 евро в месяц   заезд с 1 сентября.  #аренда #офис #лимасол,0.07596316512415738
"сниму квартиру/ дом в лимасоле с мебелью три спальни на год, двое взрослых и четверо детей, бюджет 3000 евро  предложения прошу в личку",0.07595509685262926
аренда! ищу жильё в пафосе. 2-3 спальни. с 30.07. на месяц. бюджет до 2000 евро. заранее спасибо!,0.07593744344245845
"ищу квартиру для двоих в районе декелии, бюджет до 600€ без животных, на долгосрочное",0.07590228887764308
"добрый день  ищу студию или однокомнатную квартиру для студентки ( кипрский паспорт)в лимассоле  на долгосрочную аренду. район : каника, гермасоя, неаполи , туристерия . бюджет 700€ . спасибо",0.07590095300123242
"#аренда – 3-х спальная квартира  - срочно!!! кипр, лимасол, турзона гермасойя (напротив nautica club) очень просторная, 3-х спальная квартира квартира расположена в закрытом комплексе с бассейном и теннисным кортом! 1-й этаж 3 просторные спальни  большая отдельная кухня со столовой зоной 2 санузла  пешая доступность к морю (100м)!!! 2 балкона ️стоимость снижена!!! всего за 1800 евро в месяц. предложение ограничено по времени!!!   минимальная аренда – 1 год️  при заключении договора, арендатор вносит 1 депозит + 1 месяц аренды. по вопросам пишите в личку или звоните +357 95570105. ***агентам просьба не беспокоить!***",0.07589415272930036
"аренда – 3-х спальная квартира  - срочно!!! кипр, лимасол, турзона гермасойя (напротив nautica club) очень просторная, 3-х спальная квартира квартира расположена в закрытом комплексе с бассейном и теннисным кортом! 1-й этаж 3 просторные спальни  большая отдельная кухня со столовой зоной 2 санузла  пешая доступность к морю (100м)!!! 2 балкона ️стоимость снижена!!! всего за 1800 евро в месяц. предложение ограничено по времени!!!   минимальная аренда – 1 год️  при заключении договора, арендатор вносит 1 депозит + 1 месяц аренды. по вопросам пишите в личку или звоните +357 95570105. ***агентам просьба не беспокоить!***",0.07589415272930036
может это один и тот же человек?? собрал урожай и был таков,0.07588136162208123
"всем привет! дружная семья (мама, папа и дочка семи лет) вместе с чистоплотным ухоженным котом снимет квартиру для долгосрочного (от года) проживания в лимассоле.    ⁃ примерно районы отмечены на фото (рассмотрим хорошие варианты и вне отмеченной зоны)  ⁃ от 2 спален  ⁃ желательно новый дом (энергоэффективный, кондиционирование, без плесени и тд)  ⁃ свежий ремонт  ⁃ наличие высокоскоростного интернета (или возможность подключения) обязательно, работа в it   ⁃ кухня и техника обязательна, мебель обсуждаемо, желательно полностью меблированная  ⁃ наличие кладовки, крытой парковки желательно  ⁃ бюджет +/- 1800€   ⁃ заезд с 15 июля (если доступность будет чуть позже, тоже рассмотрим)  будем рады предложениям в личные сообщения telegram. спасибо.",0.0758620455172298
"всем привет! дружная семья (мама, папа и дочка семи лет) вместе с чистоплотным ухоженным котом снимет квартиру для долгосрочного (от года) проживания в лимассоле.    ⁃ примерно районы отмечены на фото (рассмотрим хорошие варианты и вне отмеченной зоны)  ⁃ от 2 спален  ⁃ желательно новый дом (энергоэффективный, кондиционирование, без плесени и тд)  ⁃ свежий ремонт  ⁃ наличие высокоскоростного интернета (или возможность подключения) обязательно, работа в it   ⁃ кухня и техника обязательна, мебель обсуждаемо, желательно полностью меблированная  ⁃ наличие кладовки, крытой парковки желательно  ⁃ бюджет +/- 1800€   ⁃ заезд с 15 июля (если доступность будет чуть позже, тоже рассмотрим)  будем рады предложениям в личные сообщения telegram. спасибо.",0.0758620455172298
"ларнака  ищу с сентября квартиру с 1-2 спальнями до 1000€ в месяц на долгий срок(желательно не очень далеко от моря). проживать буду один, работаю в ит, все документы имеются",0.07585042870924666
"добрый день  я, муж и дочка переезжаем на кипр и ищем квартиру в лимассоле и его пригороде   квартира нужна от 1 года, готовы оплатить несколько депозитов  заезжать будем в октябре   1-2 bedroom   тихий район  нормальный ремонт  писать по номеру +79024890142 телеграмм/вотсапп",0.07583811410355865
"аренда турзона, в районе отеля parklane, на первой линии.   сдаётся в долгосрочную аренду современная 5 спальная меблированая  вилла, в пешей доступности к пляжу, в тихом месте. - 3 спальни со своими ванными комнатами - 2 дополнительные  спальни или под офисное помещение на цокольном этаже с отдельным выходом  - гостиная на цокольном этаже (может служить игровой или тренировочным залом)                         - 4 ванные комнаты - гостевой туалет - отдельная кухня  - просторная гостиная с красивым видом на садовые деревья - сауна - центральное отопление - сигнализация - кондиционеры - солнечные батареи - на крыше огромная терасса с шикарным видом.  оборудована всей бытовой техникой и меблирована.   - крытая парковка - кладовка - бассейн с садом  цена - €7.000/месяц, включая уход за садом и бассейном  телефон - 95 965325  агент рег. 829 |  лиц. № 224/е",0.075820670486971
"#аренда турзона, в районе отеля parklane, на первой линии.   сдаётся в долгосрочную аренду современная 5 спальная меблированая  вилла, в пешей доступности к пляжу, в тихом месте. - 3 спальни со своими ванными комнатами - 2 дополнительные  спальни или под офисное помещение на цокольном этаже с отдельным выходом  - гостиная на цокольном этаже (может служить игровой или тренировочным залом)                         - 4 ванные комнаты - гостевой туалет - отдельная кухня  - просторная гостиная с красивым видом на садовые деревья - сауна - центральное отопление - сигнализация - кондиционеры - солнечные батареи - на крыше огромная терасса с шикарным видом.  оборудована всей бытовой техникой и меблирована.   - крытая парковка - кладовка - бассейн с садом  цена - €7.000/месяц, включая уход за садом и бассейном  телефон - 95 965325  агент рег. 829 |  лиц. № 224/е",0.075820670486971
"#продажа – просторная 3х спальная квартира 151м2! локация: кипр, лимасол, неаполис (топовая локация!) ***3 спальни***  очень просторная квартира с отличной планировкой. чистая, ухоженная и уютная квартира. 130м2 крытая внутренняя площадь + 21м2 крытые балконы 4 этаж / панорамные виды на горы и город. 2 wc лифт шаговая доступность к морю (200м) крытая парковка кладовая комната 2,5м2 солнечные батареи нагрева воды кондиционеры полностью меблирована / вся бытовая техника в наличии. развитая инфраструктура района! титул в наличие. один взрослый собственник. дому 25 лет. в хорошем техническом состоянии. через 3 месяца проведут реновацию дома по фасаду.  больше фото и видеобзор вышлю по запросу.  ***️специальная цена - 290 000 евро. без ндс️*** по вопросам звоните +357 95570105 или пишите в личку.",0.07581540471062655
"продажа – просторная 3х спальная квартира 151м2! локация: кипр, лимасол, неаполис (топовая локация!) ***3 спальни***  очень просторная квартира с отличной планировкой. чистая, ухоженная и уютная квартира. 130м2 крытая внутренняя площадь + 21м2 крытые балконы 4 этаж / панорамные виды на горы и город. 2 wc лифт шаговая доступность к морю (200м) крытая парковка кладовая комната 2,5м2 солнечные батареи нагрева воды кондиционеры полностью меблирована / вся бытовая техника в наличии. развитая инфраструктура района! титул в наличие. один взрослый собственник. дому 25 лет. в хорошем техническом состоянии. через 3 месяца проведут реновацию дома по фасаду.  больше фото и видеобзор вышлю по запросу.  ***️специальная цена - 290 000 евро. без ндс️*** по вопросам звоните +357 95570105 или пишите в личку.",0.07581540471062655
"доставка животных на кипр в т ч собаки до 55кг помощь с титрами авиа с рф, без всяких передержек. в пути менее суток  так же консультации, если сами летите, только на платной основе",0.07580755181181559
"добрый день! ищу апартаменты в пафосе предпочтительнее юниверсал арея. из украины, работаю удалённо в айти. на длительный, буду жить одна, без детей и животных. бюджет 600 евро. ищу не очень срочно, рассмотрю варианты и с сентября и октября   буду признательна за варианты. спасибо.    hi all! i am looking for the cozy apartments in paphos, preferable in universal. i am from ukraine and working remotely in it. for long term, i am going to live alone without animals and kids. budget 600eu. the question for me is not urgent, i can review the availability from september/october   would appreciate for any offers. thank you!",0.07580521992178024
"добрый день! ищу апартаменты в пафосе предпочтительнее юниверсал арея. из украины, работаю удалённо в айти. на длительный, буду жить одна, без детей и животных. бюджет 600 евро. ищу не очень срочно, рассмотрю варианты и с сентября и октября   буду признательна за варианты. спасибо.    hi all! i am looking for the cozy apartments in paphos, preferable in universal. i am from ukraine and working remotely in it. for long term, i am going to live alone without animals and kids. budget 600eu. the question for me is not urgent, i can review the availability from september/october   would appreciate for any offers. thank you!  #сниму#ищу",0.07580521992178024
"#продажа продажа- новая 2-х спальная квартира локация: кипр, лимасол, гермасойя  спецификация:   х спальная квартира в новом современном комплексе, в центре туристической зоны в минутах ходьбы от пляжа дасуди и магазина папас в комплексе 9 квартир. на территории подземный паркинг и бассейн.  общая крытая площадь 2 спальных квартир с верандой до 116 кв.м. 2 спальни                                                                                                                   2 санузла           парковка; кладовая система теплых полов  блок кондиционирования vrv развитая инфраструктура сдача объекта под ключ – июль 2022г.                                                                           ️стоимость 546 000 евро + ндс. ️ подходит под программу пмж по вопросам звоните/пишите +357 95570105 (whatsapp)",0.07576547641573528
"привет всем, ищу кому нужно снять комнату до конца месяца, 350 евро и 350 депозит, депозит возвращается когда уезжаешь и все оставил как было, люди живут воспитанные чистоплотные.  я уезжаю так как возвращаюсь в украину",0.07576133003935279
"agent reg no: 758, license 410/e, re/max  продажа в лимассоле, mesa geitonia, недалеко от superhome center.   цена продажи 219’000 евро.  просторная квартира, хорошая спокойная локация.   ◦ гостиная, отдельная кухня, 3 спальни, 1 семейная ванная комната, гостевой туалет, 2 балкона.   ◦ крытая площадь квартиры 117 м2, из них внутренняя площадь квартиры 107 м2;   ◦ установлена новая кухня 2 года назад, с новой бытовой техникой;   ◦ на 1-ом этаже;  ◦ крытый паркинг;  ◦ здание ухоженное, 1994г. постройки.   цена 219’000 евро.   дополнительная информация: диана +357 9404 2235",0.07575225294739597
"agent reg no: 758, license 410/e, re/max   продажа в лимассоле, mesa geitonia, недалеко от superhome center.    цена продажи 219’000 евро.   просторная квартира, хорошая спокойная локация.   ◦ гостиная, отдельная кухня, 3 спальни, 1 семейная ванная комната, гостевой туалет, 2 балкона.   ◦ крытая площадь квартиры 117 м2, из них внутренняя площадь квартиры 107 м2;   ◦ установлена новая кухня 2 года назад, с новой бытовой техникой;   ◦ на 1-ом этаже;  ◦ крытый паркинг;  ◦ здание ухоженное, 1994г. постройки.    цена 219’000 евро.    дополнительная информация:  диана +357 9404 2235",0.07575225294739597
кому надо снять комнату в лимассол на 2 недели?,0.07574882380397176
"есть две спальни квартира в паралимни, район каппарис, недалеко от моря. 600 в месяц. до ларнаки 30 мин на машине",0.07574270977989436
"#аренда красивая отдельно стоящая вилла с 4 спальнями расположена в закрытом комплексе в тихом жилом районе мутаяка, недалеко от ресторана coya, в 300 метрах от пляжа и имеет легкий доступ к шоссе и прибрежной дороге. все удобства находятся в нескольких минутах ходьбы, супермаркет lidl и метро, множество ресторанов и прекрасные пляжи. дом был построен по высоким стандартам с качественными интерьерами. первый этаж состоит из открытой гостиной / полностью оборудованной современной кухни / обеденной зоны и зоны отдыха, а также гостевого туалета. на втором этаже расположены четыре просторные спальни и три ванных комнаты. на третьем уровне есть просторная мансарда с большим количеством места для хранения вещей и отдельной кроватью, ее также можно оборудовать под отдельную комнату.   отличное расположение  - закрытый комплекс - центральное газовое отопление - большая площадь   частный бассейн с зоной барбекю больше фото по запросу  тел. 99917144",0.07573728342904038
"аренда (собственник). лимассол: 2800 евро. два депозита. 3-спальная квартира в urban city residences. комплексу год. 95м крытая площадь + 27м веранда. полностью меблирована и оборудована бытовой техникой bosch, теплые полы, vrv кондиционирование. в комплексе есть большой плавательный бассейн, детская площадка, спортзал и подземная парковка.   расположение: mesa geitonia, γεωρ. νεοφύτου 56, недалеко от гостиницы ajax.  больше фотографий, ссылку на 3d тур по комплексу – по запросу. +35797822326",0.07572950850388112
"#продажа – последняя квартира в проекте – успейте купить! продажа- новая 2-х спальная квартира кипр, лимасол, гермасойя     х спальная квартира в новом современном комплексе, в центре туристической зоны в минутах ходьбы от пляжа дасуди и магазина папас. общая крытая площадь квартиры с верандой 103 кв.м. (в том числе крытая веранда 14м2) 4ый этаж 2 спальни 2 санузла (один из которых с ванной в мастер спальне) крытая парковка; кладовая комната теплые полы  во всех комнатах блок кондиционирования vrv во всех комнатах. развитая инфраструктура бассейн отличное качество строительства видеообзор вышлю по запросу.                                                                           ️стоимость 500 000 евро + ндс. ️ по вопросам звоните/пишите  +357 95570105 (whatsapp)",0.07571845043817005
"продажа – последняя квартира в проекте – успейте купить! продажа- новая 2-х спальная квартира кипр, лимасол, гермасойя     х спальная квартира в новом современном комплексе, в центре туристической зоны в минутах ходьбы от пляжа дасуди и магазина папас. общая крытая площадь квартиры с верандой 103 кв.м. (в том числе крытая веранда 14м2) 4ый этаж 2 спальни 2 санузла (один из которых с ванной в мастер спальне) крытая парковка; кладовая комната теплые полы  во всех комнатах блок кондиционирования vrv во всех комнатах. развитая инфраструктура бассейн отличное качество строительства видеообзор вышлю по запросу.                                                                           ️стоимость 500 000 евро + ндс. ️ по вопросам звоните/пишите  +357 95570105 (whatsapp)",0.07571845043817005
"#продажа – последняя квартира в проекте – успейте купить! продажа- новая 2-х спальная квартира кипр, лимасол, гермасойя     х спальная квартира в новом современном комплексе, в центре туристической зоны в минутах ходьбы от пляжа дасуди и магазина папас. общая крытая площадь квартиры с верандой 103 кв.м. (в том числе крытая веранда 14м2) 4ый этаж 2 спальни 2 санузла (один из которых с ванной в мастер спальне) крытая парковка; кладовая комната теплые полы  во всех комнатах блок кондиционирования vrv во всех комнатах. развитая инфраструктура бассейн отличное качество строительства видеообзор вышлю по запросу.                                                                           ️стоимость 500 000 евро + ндс (5%). ️ по вопросам звоните/пишите  +357 95570105 (whatsapp)",0.07571845043817005
"продажа – последняя квартира в проекте – успейте купить! продажа- новая 2-х спальная квартира кипр, лимасол, гермасойя     х спальная квартира в новом современном комплексе, в центре туристической зоны в минутах ходьбы от пляжа дасуди и магазина папас. общая крытая площадь квартиры с верандой 103 кв.м. (в том числе крытая веранда 14м2) 4ый этаж 2 спальни 2 санузла (один из которых с ванной в мастер спальне) крытая парковка; кладовая комната теплые полы  во всех комнатах блок кондиционирования vrv во всех комнатах. развитая инфраструктура бассейн отличное качество строительства видеообзор вышлю по запросу.                                                                           ️стоимость 500 000 евро + ндс (5%). ️ по вопросам звоните/пишите  +357 95570105 (whatsapp)",0.07571845043817005
"добрый день, помогаю найти квартиру знакомому!!! нужна студия или однушка. для одного человека, на долгий срок. работает в форексе, стабильный доход. до 800еу. лимассол",0.0757180202629977
" делаем **официальные ceртификаты вaкцинации** (cоvid 19) **без вкалывания в себя** этой вредной недовакцины!  без предоплаты  делаем как для граждан украины, так и по всему миру с проводками по всем базам!  пишите  @cov_cert",0.07571720419298304
"здравствуйте! семья с ребенком (4 года) ищет на длительный срок жилье в пафосе/ларнаке.  работаем в ит. ищем: 2+ спальни, свежий ремонт, техника на кухне, новые кондиционеры, полностью или частично мебелированная бюджет до 1500. заселение с конца августа, начала сентября",0.07571065542242517
"для любителей тишины и чистого воздуха, оптимально для владельцев дом животных: сдается дом с садом и бассейном в пригороде лимассола. 3 спальни, 2 санузла (душ и ванна), мебель, бытовая техника, камин, отопление, 2 крытых парковочных места. 2100€/мес. пишите в лс.",0.07569845788604557
"пара ищет студию либо квартиру в лимассоле на длительный срок с 1 сентября, бюджет до 800 евро ",0.07569439684635523
"#продажа  новой, потрясающей 2-х спальной квартиры с шикарным панорамным видом на море лимассолр/н лимассол марина стоимость: 2.000000 €  всего в нескольких шагах от пляжа в непосредственной близости от роскошных ресторанов, магазинов и развлекательных заведений   две просторные спальни две ванные комнаты внутренняя площадь 115 кв.м. крытые террасы 21 кв.м. охранный комплекс закрытого типа большой общий бассейн полы из массивного паркета в спальнях пол с подогревом итальянские двери и кухня система vrv паркинг первая линия  ————————   **businesswhatsapp  **  **+35799026725**  **игорь**     **tel/whatsapp/telegram:   ** **#telegram** **@igorborss**  **+35795701929** **igor**   ———————— #двеспальни #лимассолмарина #марина #ал #пух",0.07567678897395666
#аренда лимасол  tommy_s estate186/56  сдаётся в аренду 3х спальная просторная квартира в районе агия фила. 124m² 3 спальни 2 туалета просторный зал совместно с кухней. встроенная кухонная техника камин 2 балкона  полностью мебелированная. без коммунальных услуг тихое место. очень красивый вид на город и море. до центра 10мин. до пляжа дасуди 17мин на машине.  цена 2000 в месяц 2 депозита и 1 аренда.  можно с кошкой,0.07566608128389359
"агент n96 продаются 2 участка земли, один 6.689м2, второй 5.352 м2. `200 метров от деревни парамали и пляжа. идеально подходит для тех, кто хочет построить небольшой дом. он находится в очень красивой местности.` 10% застройки, титулы. 190.000 евро за оба.",0.07566055988717271
"rent /agent. rn 853 ln.395/e аренда лимассол                                                                                                                                                                                                         категория: квартира / 2 спальни    лимассол -в конце макариос авеню - апостолос андреас  трехэтажный жилой дом, расположенный в тихом, спокойном жилом районе лимассола, квартира 2 спальни  - открытого плана зал совмещен с кухней  душевая комната  и гостевой туалет ,  просторная веранда  крытая парковка и кладовая   все здание теплоизолированное с использованием энергосберегающих технологий класса а, а все окна оснащены двойным тепловым остеклением. квартира сдается  без мебели, будет  оборудована электроприборами и установлены кондиционеры. идеальное тихое место в центре города! price: €1,450/per month (plus 1 deposit )    за подробной информацией   +357 99406263 what_s app / viber / telegram",0.07565972412734344
"#продажа  продажа – отличная 3х спальная квартира!  локация: кипр, лимасол, неаполис  спецификация: 3х спальная квартира в центре туристической зоны в минутах ходьбы от пляжа, рядом с супермаркетом альфа мега.  общая площадь квартиры 124 кв.м, в том числе:  крытая внутренняя площадь – 100 кв.м. / крытая веранда - 24 кв.м.  этаж – 1ый  2 wc  бассейн  отличная планировка  большие спальни  солнечные панели для горячей воды  меблирована!   вся бытовая техника в наличие. заезжай и живи!  крытая парковка  пешая доступность к морю  титул в наличие  развитая инфраструктура района! нестарый дом!! ️стоимость 330 000 евро. ндс нет ️ по вопросам звоните/пишите +357 95570105 (whatsapp)",0.07561419443177735
